Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-112.82,53.05,CAMROSE,3011240,1/16/2017,2017,01,16,,3.2,,-12,,-4.4,,22.4,,0,,,M,,M,0,,27,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/17/2017,2017,01,17,,7.2,,-0.9,,3.2,,14.8,,0,,,M,,M,0,,27,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/18/2017,2017,01,18,,8.9,,-0.9,,4,,14,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/19/2017,2017,01,19,,6.4,,-3.7,,1.4,,16.6,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/20/2017,2017,01,20,,2.8,,-10.8,,-4,,22,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/21/2017,2017,01,21,,-4.2,,-12.5,,-8.4,,26.4,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/22/2017,2017,01,22,,-6.6,,-10,,-8.3,,26.3,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/23/2017,2017,01,23,,-8.9,,-10.4,,-9.7,,27.7,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/24/2017,2017,01,24,,-5.8,,-15.6,,-10.7,,28.7,,0,,,M,,M,0.9,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/25/2017,2017,01,25,,-5.5,,-15.9,,-10.7,,28.7,,0,,,M,,M,1.2,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/26/2017,2017,01,26,,1.5,,-12.4,,-5.5,,23.5,,0,,,M,,M,0.2,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/27/2017,2017,01,27,,4.7,,-3.9,,0.4,,17.6,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/28/2017,2017,01,28,,6.8,,-3.3,,1.8,,16.2,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/29/2017,2017,01,29,,6.7,,-6.5,,0.1,,17.9,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,1/30/2017,2017,01,30,,2.7,,-6.2,,-1.8,,19.8,,0,,,M,,M,0,,26,,30,,48,
-112.82,53.05,CAMROSE,3011240,1/31/2017,2017,01,31,,-5.9,,-16.1,,-11,,29,,0,,,M,,M,0.2,,28,,32,,37,
-112.82,53.05,CAMROSE,3011240,2/1/2017,2017,02,01,,-7.9,,-20,,-14,,32,,0,,,M,,M,0,,26,,35,,33,
-112.82,53.05,CAMROSE,3011240,2/2/2017,2017,02,02,,-8.9,,-21.9,,-15.4,,33.4,,0,,,M,,M,0.5,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/3/2017,2017,02,03,,-11.6,,-20.5,,-16.1,,34.1,,0,,,M,,M,0,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/4/2017,2017,02,04,,-13.9,,-20.3,,-17.1,,35.1,,0,,,M,,M,1.3,,28,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/5/2017,2017,02,05,,-15.5,,-27.6,,-21.6,,39.6,,0,,,M,,M,0.5,,28,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/6/2017,2017,02,06,,-20.8,,-29.3,,-25.1,,43.1,,0,,,M,,M,1.3,,30,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/7/2017,2017,02,07,,-19.7,,-29.9,,-24.8,,42.8,,0,,,M,,M,0.3,,31,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/8/2017,2017,02,08,,-15.4,,-25.8,,-20.6,,38.6,,0,,,M,,M,0,,31,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/9/2017,2017,02,09,,-11.9,,-25.5,,-18.7,,36.7,,0,,,M,,M,1.6,,31,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/10/2017,2017,02,10,,-8.9,,-22.8,,-15.9,,33.9,,0,,,M,,M,0.6,,38,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/11/2017,2017,02,11,,0.9,,-10,,-4.6,,22.6,,0,,,M,,M,0,,37,,26,,32,
-112.82,53.05,CAMROSE,3011240,2/12/2017,2017,02,12,,5.4,,-4.6,,0.4,,17.6,,0,,,M,,M,0,,36,,25,,33,
-112.82,53.05,CAMROSE,3011240,2/13/2017,2017,02,13,,7.1,,-1.1,,3,,15,,0,,,M,,M,0,,34,,25,,33,
-112.82,53.05,CAMROSE,3011240,2/14/2017,2017,02,14,,8,,-3.9,,2.1,,15.9,,0,,,M,,M,0,,31,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/15/2017,2017,02,15,,14.2,,-1.8,,6.2,,11.8,,0,,,M,,M,0,,28,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/16/2017,2017,02,16,,9.1,,0.9,,5,,13,,0,,,M,,M,0,,27,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/17/2017,2017,02,17,,6.6,,-4.4,,1.1,,16.9,,0,,,M,,M,0,,25,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/18/2017,2017,02,18,,2.5,,-5.4,,-1.5,,19.5,,0,,,M,,M,2,,23,,11,,44,
-112.82,53.05,CAMROSE,3011240,2/19/2017,2017,02,19,,1.8,,-0.1,,0.9,,17.1,,0,,,M,,M,2.6,,24,,12,,46,
-112.82,53.05,CAMROSE,3011240,2/20/2017,2017,02,20,,0.6,,-2.1,,-0.8,,18.8,,0,,,M,,M,0,,23,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/21/2017,2017,02,21,,2.2,,-4.1,,-1,,19,,0,,,M,,M,0.8,,23,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/22/2017,2017,02,22,,-0.7,,-8.6,,-4.7,,22.7,,0,,,M,,M,1.5,,25,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/23/2017,2017,02,23,,-1.1,,-10.7,,-5.9,,23.9,,0,,,M,,M,0,,24,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/24/2017,2017,02,24,,-7,,-13.5,,-10.3,,28.3,,0,,,M,,M,0.2,,24,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/25/2017,2017,02,25,,-4.1,,-13.8,,-9,,27,,0,,,M,,M,1,,24,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/26/2017,2017,02,26,,-7.3,,-17.7,,-12.5,,30.5,,0,,,M,,M,0.2,,26,,33,,46,
-112.82,53.05,CAMROSE,3011240,2/27/2017,2017,02,27,,-7.4,,-18.3,,-12.9,,30.9,,0,,,M,,M,0.2,,25,,,,<31,
-112.82,53.05,CAMROSE,3011240,2/28/2017,2017,02,28,,-5.5,,-19.4,,-12.5,,30.5,,0,,,M,,M,0,,24,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/1/2017,2017,03,01,,-7.6,,-18,,-12.8,,30.8,,0,,,M,,M,0,,25,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/2/2017,2017,03,02,,0.1,,-17.7,,-8.8,,26.8,,0,,,M,,M,0,,25,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/3/2017,2017,03,03,,7.8,,-11.3,,-1.8,,19.8,,0,,,M,,M,0.2,,24,,18,,41,
-112.82,53.05,CAMROSE,3011240,3/4/2017,2017,03,04,,-3.7,,-14.6,,-9.2,,27.2,,0,,,M,,M,0,,23,,2,,44,
-112.82,53.05,CAMROSE,3011240,3/5/2017,2017,03,05,,-12,,-19.3,,-15.7,,33.7,,0,,,M,,M,1.9,,22,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/6/2017,2017,03,06,,-9.6,,-17.7,,-13.7,,31.7,,0,,,M,,M,4.7,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/7/2017,2017,03,07,,-12.7,,-24.6,,-18.7,,36.7,,0,,,M,,M,0,,29,,30,,35,
-112.82,53.05,CAMROSE,3011240,3/8/2017,2017,03,08,,-18.2,,-26.7,,-22.5,,40.5,,0,,,M,,M,1,,29,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/9/2017,2017,03,09,,-14.9,,-30.7,,-22.8,,40.8,,0,,,M,,M,0.6,,31,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/10/2017,2017,03,10,,-16.4,,-21.3,,-18.9,,36.9,,0,,,M,,M,1.1,,31,,10,,35,
-112.82,53.05,CAMROSE,3011240,3/11/2017,2017,03,11,,-15.5,,-23.4,,-19.5,,37.5,,0,,,M,,M,1.3,,33,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/12/2017,2017,03,12,,-12.6,,-17.4,,-15,,33,,0,,,M,,M,2.4,,35,,16,,35,
-112.82,53.05,CAMROSE,3011240,3/13/2017,2017,03,13,,-7.8,,-16.9,,-12.4,,30.4,,0,,,M,,M,0,,33,,14,,37,
-112.82,53.05,CAMROSE,3011240,3/14/2017,2017,03,14,,2.1,,-13.8,,-5.9,,23.9,,0,,,M,,M,0.3,,33,,14,,35,
-112.82,53.05,CAMROSE,3011240,3/15/2017,2017,03,15,,10.2,,-8.8,,0.7,,17.3,,0,,,M,,M,1,,33,,35,,46,
-112.82,53.05,CAMROSE,3011240,3/16/2017,2017,03,16,,3.2,,-0.2,,1.5,,16.5,,0,,,M,,M,3.1,,30,,35,,32,
-112.82,53.05,CAMROSE,3011240,3/17/2017,2017,03,17,,5.1,,-5,,0.1,,17.9,,0,,,M,,M,0.3,,29,,14,,33,
-112.82,53.05,CAMROSE,3011240,3/18/2017,2017,03,18,,11.2,,-1.1,,5.1,,12.9,,0,,,M,,M,1.2,,29,,29,,48,
-112.82,53.05,CAMROSE,3011240,3/19/2017,2017,03,19,,5.8,,-3,,1.4,,16.6,,0,,,M,,M,0.4,,26,,30,,63,
-112.82,53.05,CAMROSE,3011240,3/20/2017,2017,03,20,,-2.5,,-11.4,,-7,,25,,0,,,M,,M,1.3,,27,,32,,35,
-112.82,53.05,CAMROSE,3011240,3/21/2017,2017,03,21,,2.3,,-9,,-3.4,,21.4,,0,,,M,,M,0,,27,,12,,54,
-112.82,53.05,CAMROSE,3011240,3/22/2017,2017,03,22,,1.6,,-7,,-2.7,,20.7,,0,,,M,,M,1.7,,26,,12,,41,
-112.82,53.05,CAMROSE,3011240,3/23/2017,2017,03,23,,2.4,,-10.8,,-4.2,,22.2,,0,,,M,,M,1.2,,27,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/24/2017,2017,03,24,,2.2,,-7.4,,-2.6,,20.6,,0,,,M,,M,0,,27,,14,,39,
-112.82,53.05,CAMROSE,3011240,3/25/2017,2017,03,25,,4.8,,-1.7,,1.6,,16.4,,0,,,M,,M,1,,26,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/26/2017,2017,03,26,,7.4,,-2.5,,2.5,,15.5,,0,,,M,,M,0.3,,25,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/27/2017,2017,03,27,,4.6,,-1.1,,1.8,,16.2,,0,,,M,,M,0,,22,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/28/2017,2017,03,28,,10.8,,-3.2,,3.8,,14.2,,0,,,M,,M,0.7,,19,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/29/2017,2017,03,29,,8.6,,-2.7,,3,,15,,0,,,M,,M,0.6,,13,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/30/2017,2017,03,30,,4.9,,-0.7,,2.1,,15.9,,0,,,M,,M,0,,12,,,,<31,
-112.82,53.05,CAMROSE,3011240,3/31/2017,2017,03,31,,11.8,,-3.4,,4.2,,13.8,,0,,,M,,M,0.8,,10,,18,,43,
-112.82,53.05,CAMROSE,3011240,4/1/2017,2017,04,01,,10,,0.2,,5.1,,12.9,,0,,,M,,M,0.2,,9,,20,,33,
-112.82,53.05,CAMROSE,3011240,4/2/2017,2017,04,02,,8.9,,0,,4.5,,13.5,,0,,,M,,M,0,,8,,30,,35,
-112.82,53.05,CAMROSE,3011240,4/3/2017,2017,04,03,,8.8,,-2.3,,3.3,,14.7,,0,,,M,,M,0,,6,,32,,37,
-112.82,53.05,CAMROSE,3011240,4/4/2017,2017,04,04,,10.7,,-4.9,,2.9,,15.1,,0,,,M,,M,0.2,,5,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/5/2017,2017,04,05,,15.3,,-5,,5.2,,12.8,,0,,,M,,M,0,,4,,15,,43,
-112.82,53.05,CAMROSE,3011240,4/6/2017,2017,04,06,,17,,1.9,,9.5,,8.5,,0,,,M,,M,0,,3,,2,,33,
-112.82,53.05,CAMROSE,3011240,4/7/2017,2017,04,07,,11.1,,0,,5.6,,12.4,,0,,,M,,M,11.9,,3,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/8/2017,2017,04,08,,7,,1.7,,4.4,,13.6,,0,,,M,,M,7.3,,11,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/9/2017,2017,04,09,,5.3,,-2.8,,1.3,,16.7,,0,,,M,,M,0,,9,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/10/2017,2017,04,10,,9.4,,-1.3,,4.1,,13.9,,0,,,M,,M,2.2,,8,,27,,39,
-112.82,53.05,CAMROSE,3011240,4/11/2017,2017,04,11,,9.1,,0.2,,4.7,,13.3,,0,,,M,,M,0,,8,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/12/2017,2017,04,12,,5.7,,-1.7,,2,,16,,0,,,M,,M,0.5,,6,,8,,43,
-112.82,53.05,CAMROSE,3011240,4/13/2017,2017,04,13,,2,,0.1,,1.1,,16.9,,0,,,M,,M,7.3,,3,,7,,46,
-112.82,53.05,CAMROSE,3011240,4/14/2017,2017,04,14,,1.4,,-0.5,,0.5,,17.5,,0,,,M,,M,13,,10,,28,,37,
-112.82,53.05,CAMROSE,3011240,4/15/2017,2017,04,15,,-0.4,,-5.6,,-3,,21,,0,,,M,,M,0.9,,10,,31,,35,
-112.82,53.05,CAMROSE,3011240,4/16/2017,2017,04,16,,3.5,,-10,,-3.3,,21.3,,0,,,M,,M,0.3,,8,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/17/2017,2017,04,17,,4.4,,-2.8,,0.8,,17.2,,0,,,M,,M,0,,9,,14,,35,
-112.82,53.05,CAMROSE,3011240,4/18/2017,2017,04,18,,4.7,,-1.1,,1.8,,16.2,,0,,,M,,M,0,,10,,12,,32,
-112.82,53.05,CAMROSE,3011240,4/19/2017,2017,04,19,,8.8,,-0.3,,4.3,,13.7,,0,,,M,,M,0.4,,11,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/20/2017,2017,04,20,,12.6,,-0.6,,6,,12,,0,,,M,,M,0,,10,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/21/2017,2017,04,21,,8.2,,-1,,3.6,,14.4,,0,,,M,,M,0,,8,,36,,35,
-112.82,53.05,CAMROSE,3011240,4/22/2017,2017,04,22,,3.4,,0.5,,2,,16,,0,,,M,,M,1.1,,6,,6,,43,
-112.82,53.05,CAMROSE,3011240,4/23/2017,2017,04,23,,1.5,,-1.4,,0.1,,17.9,,0,,,M,,M,5.2,,6,,8,,41,
-112.82,53.05,CAMROSE,3011240,4/24/2017,2017,04,24,,4.1,,-0.2,,2,,16,,0,,,M,,M,7.2,,4,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/25/2017,2017,04,25,,2.1,,-1,,0.6,,17.4,,0,,,M,,M,3.2,,10,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/26/2017,2017,04,26,,1.8,,-1.9,,-0.1,,18.1,,0,,,M,,M,0.2,,9,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/27/2017,2017,04,27,,4.2,,-1.1,,1.6,,16.4,,0,,,M,,M,0.2,,8,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/28/2017,2017,04,28,,8.9,,-2,,3.5,,14.5,,0,,,M,,M,0.5,,6,,,,<31,
-112.82,53.05,CAMROSE,3011240,4/29/2017,2017,04,29,,11.6,,-1.2,,5.2,,12.8,,0,,,M,,M,0,,4,,23,,32,
-112.82,53.05,CAMROSE,3011240,4/30/2017,2017,04,30,,13.6,,2.5,,8.1,,9.9,,0,,,M,,M,0,,4,,31,,39,
-112.82,53.05,CAMROSE,3011240,5/1/2017,2017,05,01,,13.7,,1.3,,7.5,,10.5,,0,,,M,,M,0.2,,,,,,<31,
-112.82,53.05,CAMROSE,3011240,5/2/2017,2017,05,02,,13.9,,2.3,,8.1,,9.9,,0,,,M,,M,0,,,,31,,43,
-112.82,53.05,CAMROSE,3011240,5/3/2017,2017,05,03,,20.2,,1.3,,10.8,,7.2,,0,,,M,,M,0,,,,18,,37,
-112.82,53.05,CAMROSE,3011240,5/4/2017,2017,05,04,,24.5,,6.6,,15.6,,2.4,,0,,,M,,M,0,,,,,,<31,
-112.82,53.05,CAMROSE,3011240,5/5/2017,2017,05,05,,28.5,,7.9,,18.2,,0,,0.2,,,M,,M,0,,,,15,,50,
-112.82,53.05,CAMROSE,3011240,5/6/2017,2017,05,06,,25.6,,7.6,,16.6,,1.4,,0,,,M,,M,0.8,,,,26,,61,
-112.82,53.05,CAMROSE,3011240,5/7/2017,2017,05,07,,14.1,,5.2,,9.7,,8.3,,0,,,M,,M,0,,,,32,,48,
-112.82,53.05,CAMROSE,3011240,5/8/2017,2017,05,08,,17.6,,1.9,,9.8,,8.2,,0,,,M,,M,0.3,,,,28,,43,
-112.82,53.05,CAMROSE,3011240,5/9/2017,2017,05,09,,18.5,,4.3,,11.4,,6.6,,0,,,M,,M,0,,,,,,<31,
-112.82,53.05,CAMROSE,3011240,5/10/2017,2017,05,10,,21.7,,7.8,,14.8,,3.2,,0,,,M,,M,0.5,,,,7,,39,
-112.82,53.05,CAMROSE,3011240,5/11/2017,2017,05,11,,24,,5.3,,14.7,,3.3,,0,,,M,,M,0,,,,11,,44,
-112.82,53.05,CAMROSE,3011240,5/12/2017,2017,05,12,,20.7,,7.6,,14.2,,3.8,,0,,,M,,M,5.5,,,,12,,57,
-112.82,53.05,CAMROSE,3011240,5/13/2017,2017,05,13,,9.5,,4.2,,6.9,,11.1,,0,,,M,,M,4.2,,,,9,,39,
-112.82,53.05,CAMROSE,3011240,5/14/2017,2017,05,14,,9.1,,2.9,,6,,12,,0,,,M,,M,0,,,,30,,37,
-112.82,53.05,CAMROSE,3011240,5/15/2017,2017,05,15,,14.1,,2.6,,8.4,,9.6,,0,,,M,,M,4.2,,,,32,,32,
-112.82,53.05,CAMROSE,3011240,5/16/2017,2017,05,16,,13.6,,0.1,,6.9,,11.1,,0,,,M,,M,0.3,,,,2,,37,
-112.82,53.05,CAMROSE,3011240,5/17/2017,2017,05,17,,11.9,,3.3,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
-112.82,53.05,CAMROSE,3011240,5/18/2017,2017,05,18,,18,,0.9,,9.5,,8.5,,0,,,M,,M,4.7,,,,17,,44,
-112.82,53.05,CAMROSE,3011240,5/19/2017,2017,05,19,,19.6,,2.7,,11.2,,6.8,,0,,,M,,M,0.5,,,,26,,43,
-112.82,53.05,CAMROSE,3011240,5/20/2017,2017,05,20,,21.7,,4.3,,13,,5,,0,,,M,,M,0,,,,33,,32,
-112.82,53.05,CAMROSE,3011240,5/21/2017,2017,05,21,,22.8,,6.5,,14.7,,3.3,,0,,,M,,M,1.3,,,,34,,39,
-112.82,53.05,CAMROSE,3011240,5/22/2017,2017,05,22,,24.9,,10.8,,17.9,,0.1,,0,,,M,,M,0.2,,,,17,,32,
-112.82,53.05,CAMROSE,3011240,5/23/2017,2017,05,23,,28.1,,14.2,,21.2,,0,,3.2,,,M,,M,0,,,,17,,37,
-112.82,53.05,CAMROSE,3011240,5/24/2017,2017,05,24,,19,,5.9,,12.5,,5.5,,0,,,M,,M,34.1,,,,35,,83,
-112.82,53.05,CAMROSE,3011240,5/25/2017,2017,05,25,,16.3,,7.4,,11.9,,6.1,,0,,,M,,M,0,,,,34,,56,
-112.82,53.05,CAMROSE,3011240,5/26/2017,2017,05,26,,21.8,,6.7,,14.3,,3.7,,0,,,M,,M,0,,,,31,,35,
-112.82,53.05,CAMROSE,3011240,5/27/2017,2017,05,27,,24.3,,8,,16.2,,1.8,,0,,,M,,M,0,,,,33,,35,
-112.82,53.05,CAMROSE,3011240,5/28/2017,2017,05,28,,18.9,,5.2,,12.1,,5.9,,0,,,M,,M,0,,,,34,,35,
-112.82,53.05,CAMROSE,3011240,5/29/2017,2017,05,29,,20.7,,3.1,,11.9,,6.1,,0,,,M,,M,0,,,,,,<31,
-112.82,53.05,CAMROSE,3011240,5/30/2017,2017,05,30,,24.8,,7.3,,16.1,,1.9,,0,,,M,,M,0,,,,14,,46,
-112.82,53.05,CAMROSE,3011240,5/31/2017,2017,05,31,,29.1,,10.1,,19.6,,0,,1.6,,,M,,M,0.2,,,,18,,57,
-112.82,53.05,CAMROSE,3011240,6/1/2017,2017,06,01,,23.5,,12.6,,18.1,,0,,0.1,,,M,,M,0,,,,32,,39,
-112.82,53.05,CAMROSE,3011240,6/2/2017,2017,06,02,,18.9,,10.7,,14.8,,3.2,,0,,,M,,M,13.3,,,,27,,57,
-112.82,53.05,CAMROSE,3011240,6/3/2017,2017,06,03,,24.5,,7.6,,16.1,,1.9,,0,,,M,,M,0.3,,,,17,,33,
-112.82,53.05,CAMROSE,3011240,6/4/2017,2017,06,04,,21.7,,9.2,,15.5,,2.5,,0,,,M,,M,0,,,,32,,35,
-112.82,53.05,CAMROSE,3011240,6/5/2017,2017,06,05,,20.5,,10.1,,15.3,,2.7,,0,,,M,,M,2.1,,,,31,,43,
-112.82,53.05,CAMROSE,3011240,6/6/2017,2017,06,06,,24,,5.3,,14.7,,3.3,,0,,,M,,M,0,,,,16,,35,
-112.82,53.05,CAMROSE,3011240,6/7/2017,2017,06,07,,25.9,,10.7,,18.3,,0,,0.3,,,M,,M,0,,,,17,,43,
-112.82,53.05,CAMROSE,3011240,6/8/2017,2017,06,08,,27.9,,13.5,,20.7,,0,,2.7,,,M,,M,0,,,,11,,50,
-112.82,53.05,CAMROSE,3011240,6/9/2017,2017,06,09,,18.9,,8.3,,13.6,,4.4,,0,,,M,,M,10.1,,,,27,,48,
-112.82,53.05,CAMROSE,3011240,6/10/2017,2017,06,10,,12.7,,7.3,,10,,8,,0,,,M,,M,15.5,,,,27,,41,
-112.82,53.05,CAMROSE,3011240,6/11/2017,2017,06,11,,15.1,,7.1,,11.1,,6.9,,0,,,M,,M,0,,,,,,<31,
-112.82,53.05,CAMROSE,3011240,6/12/2017,2017,06,12,,24.5,,8.7,,16.6,,1.4,,0,,,M,,M,0,,,,17,,43,
-112.82,53.05,CAMROSE,3011240,6/13/2017,2017,06,13,,22.4,,12.2,,17.3,,0.7,,0,,,M,,M,0,,,,2,,44,
-112.82,53.05,CAMROSE,3011240,6/14/2017,2017,06,14,,16.2,,11.7,,14,,4,,0,,,M,,M,13.8,,,,,,<31,
-112.82,53.05,CAMROSE,3011240,6/15/2017,2017,06,15,,18.9,,10,,14.5,,3.5,,0,,,M,,M,0,,,,32,,33,
-112.82,53.05,CAMROSE,3011240,6/16/2017,2017,06,16,,19.6,,10.3,,15,,3,,0,,,M,,M,6.2,,,,25,,46,
-112.82,53.05,CAMROSE,3011240,6/17/2017,2017,06,17,,19.7,,8.6,,14.2,,3.8,,0,,,M,,M,0,,,,29,,37,
-112.82,53.05,CAMROSE,3011240,6/18/2017,2017,06,18,,21.2,,8.8,,15,,3,,0,,,M,,M,0.2,,,,33,,43,
-112.82,53.05,CAMROSE,3011240,6/19/2017,2017,06,19,,21,,6.6,,13.8,,4.2,,0,,,M,,M,0.3,,,,,,<31,
-112.82,53.05,CAMROSE,3011240,6/20/2017,2017,06,20,,24.1,,9.6,,16.9,,1.1,,0,,,M,,M,16.4,,,,33,,59,
-112.82,53.05,CAMROSE,3011240,6/21/2017,2017,06,21,,18.5,,8,,13.3,,4.7,,0,,,M,,M,0,,,,25,,54,
-112.82,53.05,CAMROSE,3011240,6/22/2017,2017,06,22,,15.4,,7.1,,11.3,,6.7,,0,,,M,,M,2.1,,,,32,,56,
-112.82,53.05,CAMROSE,3011240,6/23/2017,2017,06,23,,19.5,,5.5,,12.5,,5.5,,0,,,M,,M,0.2,,,,32,,37,
