Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,4/25/2017,2017,4,25,,13.8,,8.4,,11.1,,6.9,,0,,1.4,,0,,1.4,,,,12,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,4/26/2017,2017,4,26,,14.9,,8,,11.5,,6.5,,0,,2.8,,0,,2.8,,,,28,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,4/27/2017,2017,4,27,,12.5,,8.4,,10.5,,7.5,,0,,0,,0,,0,,,,27,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,4/28/2017,2017,4,28,,13.9,,5.3,,9.6,,8.4,,0,,0,,0,,0,,,,20,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,4/29/2017,2017,4,29,,10.2,,7.7,,9,,9,,0,,6.2,,0,,6.2,,,,6,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,4/30/2017,2017,4,30,,13.9,,5.9,,9.9,,8.1,,0,,0,,0,,0,,,,26,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,5/1/2017,2017,5,1,,11.4,,6.5,,9,,9,,0,,1.4,,0,,1.4,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/2/2017,2017,5,2,,14.4,,3.8,,9.1,,8.9,,0,,0.6,,0,,0.6,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/3/2017,2017,5,3,,15.4,,11,,13.2,,4.8,,0,,28.2,,0,,28.2,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/4/2017,2017,5,4,,19.6,,9.3,,14.5,,3.5,,0,,0.2,,0,,0.2,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/5/2017,2017,5,5,,16.4,,9.8,,13.1,,4.9,,0,,0.8,,0,,0.8,,0,T,12,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,5/6/2017,2017,5,6,,13.2,,8.4,,10.8,,7.2,,0,,0,,0,,0,,0,T,25,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,5/7/2017,2017,5,7,,13.3,,4.4,,8.9,,9.1,,0,,0,,0,,0,,0,T,29,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,5/8/2017,2017,5,8,,14.9,,8.7,,11.8,,6.2,,0,,0,,0,,0,,,,30,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,5/9/2017,2017,5,9,,15.2,,5.7,,10.5,,7.5,,0,,0,,0,,0,,,,30,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,5/10/2017,2017,5,10,,17.4,,9.9,,13.7,,4.3,,0,,0.2,,0,,0.2,,,,19,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,5/11/2017,2017,5,11,,13.6,,9.1,,11.4,,6.6,,0,,19.8,,0,,19.8,,,,12,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,5/12/2017,2017,5,12,,13.8,,7.2,,10.5,,7.5,,0,,6.6,,0,,6.6,,,,8,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,5/13/2017,2017,5,13,,13.8,,5.9,,9.9,,8.1,,0,,0.2,,0,,0.2,,,,20,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,5/14/2017,2017,5,14,,13.9,,8.2,,11.1,,6.9,,0,,2.8,,0,,2.8,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/15/2017,2017,5,15,,10.9,,6.6,,8.8,,9.2,,0,,17.2,,0,,17.2,,,,8,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,5/16/2017,2017,5,16,,13.2,,5.9,,9.6,,8.4,,0,,14.8,,0,,14.8,,,,10,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,5/17/2017,2017,5,17,,15.8,,9.3,,12.6,,5.4,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/18/2017,2017,5,18,,16.6,,11.1,,13.9,,4.1,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/19/2017,2017,5,19,,17.8,,10.6,,14.2,,3.8,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/20/2017,2017,5,20,,18.7,,7.8,,13.3,,4.7,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/21/2017,2017,5,21,,19.8,,8.4,,14.1,,3.9,,0,,0,,0,,0,,,,29,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,5/22/2017,2017,5,22,,21.7,,9.9,,15.8,,2.2,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/23/2017,2017,5,23,,22.4,,10,,16.2,,1.8,,0,,0,,0,,0,,,,29,,78,
-123.18,49.19,VANCOUVER INTL A,1108395,5/24/2017,2017,5,24,,17,,9.8,,13.4,,4.6,,0,,0,,0,,0,,,,28,,87,
-123.18,49.19,VANCOUVER INTL A,1108395,5/25/2017,2017,5,25,,17.6,,7.8,,12.7,,5.3,,0,,0,,0,,0,,,,29,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,5/26/2017,2017,5,26,,20.4,,8.6,,14.5,,3.5,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/27/2017,2017,5,27,,22.2,,9.7,,16,,2,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/28/2017,2017,5,28,,25.9,,10.9,,18.4,,0,,0.4,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,5/29/2017,2017,5,29,,22.9,,12.3,,17.6,,0.4,,0,,0,,0,,0,,,,12,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,5/30/2017,2017,5,30,,15.7,,11.8,,13.8,,4.2,,0,,8.2,,0,,8.2,,,,9,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,5/31/2017,2017,5,31,,18.2,,11.3,,14.8,,3.2,,0,,1.2,,0,,1.2,,,,12,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,6/1/2017,2017,6,1,,18.1,,12.5,,15.3,,2.7,,0,,1.2,,0,,1.2,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,6/2/2017,2017,6,2,,19.3,,12.2,,15.8,,2.2,,0,,1.2,,0,,1.2,,,,20,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,6/3/2017,2017,6,3,,17.9,,11.6,,14.8,,3.2,,0,,0,,0,,0,,,,19,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,6/4/2017,2017,6,4,,18.1,,9.4,,13.8,,4.2,,0,,0,,0,,0,,,,20,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,6/5/2017,2017,6,5,,18.8,,8.3,,13.6,,4.4,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,6/6/2017,2017,6,6,,24,,11.5,,17.8,,0.2,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,6/7/2017,2017,6,7,,22.8,,13.7,,18.3,,0,,0.3,,0,T,0,,0,T,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,6/8/2017,2017,6,8,,17.4,,11.8,,14.6,,3.4,,0,,24.4,,0,,24.4,,,,19,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,6/9/2017,2017,6,9,,17.5,,8.6,,13.1,,4.9,,0,,0,,0,,0,,,,11,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,6/10/2017,2017,6,10,,17.4,,10,,13.7,,4.3,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,6/11/2017,2017,6,11,,18.8,,9.3,,14.1,,3.9,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,6/12/2017,2017,6,12,,20.2,,13.5,,16.9,,1.1,,0,,0,,0,,0,,,,28,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,6/13/2017,2017,6,13,,16.9,,11.1,,14,,4,,0,,0,T,0,,0,T,,,10,,33,
