Gas Day,Measured Receipts Volume (103M3),Storage Receipts Volume (103M3),Gordondale Receipts Volume (103M3),Groundbirch East Receipts Volume (103M3),Intra Provincial Deliveries Volume (103M3),Border Deliveries Volume (103M3),Empress Deliveries Volume (103M3),ABC Deliveries Volume (103M3),McNeil Deliveries Volume (103M3),Gordondale Deliveries Volume (103M3),Storage Deliveries Volume (103M3)
4/19/2020 0:00,362537.8,0,1352.8,12760.9,186175.3,171856.8,83142,58652.4,20464.1,0,39223
4/20/2020 0:00,362143.3,1505.1,1447,12595.4,178180.4,177279.3,85116.4,59100.4,23621.7,0,37290.8
4/21/2020 0:00,360245.1,392.9,1585.6,11066.4,175881.6,176680.8,83740.7,59427,24576.9,0,36852.6
4/22/2020 0:00,358864.8,0,1680,10216.2,184368.8,168554,81143,54006.9,24218.8,0,44440.4
4/23/2020 0:00,360385.2,0,1561,11002.7,184932.7,169496.8,80852.9,52438.1,26774.3,0,41150.2
4/24/2020 0:00,360064.3,0,1724.9,10304.8,178860.6,178771.8,78861.2,53403.7,36560.5,0,36774.3
4/25/2020 0:00,359544.7,0,1557.1,11452,181391.4,167064.6,79099,52944.4,24881.1,0,44932.2
4/26/2020 0:00,357926.4,0,1272.6,10584.1,191091.7,165703.8,77742.1,53802.5,23869,0,51093.5
4/27/2020 0:00,359843.8,0,1542.1,11135.5,189830.2,168442.5,77958.7,53591.3,25582,0,49975.9
4/28/2020 0:00,356658.5,0,1555.1,10086.9,184684.2,168840.9,77617.5,61841.2,18831.2,0,45433.2
4/29/2020 0:00,355974.4,0.1,1553.4,9956.7,177330.4,171698.7,78570.8,63857.5,18885.3,0,41594.6
4/30/2020 0:00,358616.3,0,1568,12128.1,188432,164526,76028,61202,17011.3,0,50269.7
5/1/2020 0:00,358157,0,1681.3,12104.3,184380.4,174202.5,76232.5,61621.3,25530.3,0,46293.1
5/2/2020 0:00,354850.8,0,1543.2,11088.2,177716.3,170357.6,76845.1,57343.8,25356.2,0,44982.8
5/3/2020 0:00,356185.4,0,1613.4,12313.2,178667,170180.3,77553.5,57615.1,24208.4,0,43653.4
5/4/2020 0:00,351715.7,2.7,1580.1,9975.7,182745.6,170059.2,77885.8,56950.4,24193,0,42250.9
5/5/2020 0:00,355912.3,378.1,1680.6,12131.2,158707.9,179738.2,76977.9,60740,31881.2,0,25806.2
5/6/2020 0:00,354219.7,0,1677.1,10679.8,171431.8,175861.1,76671.8,57368.8,31643,0,39037.2
5/7/2020 0:00,350219.1,0,1586.6,10302,171641.5,180836.4,77979.7,61035.9,30959.1,0,38037.4
5/8/2020 0:00,357476,173.1,1578.1,11322.8,167474.2,181057.9,78243.5,61196.2,30781.7,0,30122.2
5/9/2020 0:00,358967.9,0,1573.4,10854.8,177809.8,172779.3,77913.3,61081.8,24022.8,0,39727.2
5/10/2020 0:00,357697.5,1,1587.8,10497.2,184451.1,169226.3,76958.4,58961.6,23761.3,0,42985.7
5/11/2020 0:00,357141.5,0,1583.4,10782,183408.4,168042,76798.1,59931.4,21693.5,0,43576.6
5/12/2020 0:00,359917.4,0,3046.9,11591.1,181187.5,172924.4,76352.1,58873.3,27335.2,0,37913.5
5/13/2020 0:00,357890.2,0,2904,10978.2,182829.5,170182.4,74989.8,60373,25846.2,0,44454.6
5/14/2020 0:00,361077.3,1,2677.1,10581.2,183142.3,173747,76216.1,61239.9,25261.4,0,41067.6
5/15/2020 0:00,363949.6,179.9,1224.1,13250.4,181333.8,172456.6,76944.3,61121.9,23447.1,0,46541.4
5/16/2020 0:00,359163.4,0,1211.3,10306,179962.4,175093.3,75557.8,60615.5,27900.4,0,50772.8
5/17/2020 0:00,360369.4,0,1129.5,11258,179125.9,177049.3,77237.1,60536.5,28028.2,0,48816.8
5/18/2020 0:00,358916.4,0,1124.9,11718.9,178013.9,175249.3,77301,60642.2,25892.3,0,49986.1
5/19/2020 0:00,354669.1,1.3,1129,11227.8,176638.3,172303.2,76683.6,57777.9,26235.5,0,43187.1
5/20/2020 0:00,352775.6,0,1112.8,11951.5,175016.4,175299.9,76899.4,58697.6,28978.7,0,40220.3
5/21/2020 0:00,356885.9,2,1124.9,11649.7,177545.6,176755.5,75952.9,58795.6,30557.6,0,36292.1
5/22/2020 0:00,358830.5,0,1127.4,12508.2,178747.9,172067.8,74259.2,59754.7,26503.8,0,36555.8
5/23/2020 0:00,358855.2,0,1724.6,11988.7,175390.9,173683.4,75312.6,59996.1,26750.6,0,39350.3
5/24/2020 0:00,357087.6,0,1723,11724.7,170194.4,176230.1,76661.8,58986.1,29015.9,0,41161.3
5/25/2020 0:00,355647.4,0,1702.7,11617,173498.5,174599,74307.4,60102.1,28416.9,0,45043.5
5/26/2020 0:00,351826.5,0,1527.5,9986.6,170754.3,175960.9,75192.6,60251.5,29465.7,0,38171.8
5/27/2020 0:00,348915,0,1718.9,9330.7,167056.8,183126.6,76819.6,63250.8,31664.4,0,34061.6
5/28/2020 0:00,350919.6,0.4,1718.3,8979.4,160849.2,184704.6,77622,64705.3,31428.4,0,29537.6
5/29/2020 0:00,349647.4,0,1720,10322.2,171332.1,176421.7,76248.5,62986.9,26269.5,0,40559.5
5/30/2020 0:00,348557.6,0.1,1724.6,10037.6,162912.9,175372.6,76225.6,61527.7,26506.8,0,38476.8
5/31/2020 0:00,352668.5,0,1706.4,11881.6,169805.4,174968.4,74688,62155.6,26813.6,0,42927.9
6/1/2020 0:00,354154.7,0,1714.2,12529.3,173770.4,175880.1,76496.6,64063.7,25931,0,46202.9
6/2/2020 0:00,351810.4,0.8,1713.7,11548.3,168300.7,175650,75732.7,63926.5,25539.1,0,41250.2
6/3/2020 0:00,352837,2.6,1715.9,11042,165364.1,178356.4,76725.1,63343.4,28549.7,0,34729.2
6/4/2020 0:00,350466.3,2.4,1716.7,10150,162617.2,183446.6,75466.3,66988.8,31383.3,0,29937.7
6/5/2020 0:00,353527.6,0.2,1712.3,10564.6,169258.7,179971.4,77012.8,64451.5,30082.6,0,37707.3
6/6/2020 0:00,355776.4,0.1,131.1,12590.3,177159.9,168307.9,76088.8,58377.7,25677.4,0,46946.6
6/7/2020 0:00,350101.9,0,0,11829.3,184862.7,168134.5,77124.6,57711.8,25200.5,0,52706.3
6/8/2020 0:00,344210.3,0,0,12236.5,177806.9,164742.6,76355.3,57631.7,24112.1,0,44705.7
6/9/2020 0:00,345851.8,2.8,0,12038.1,172762.4,170220.2,76573.1,60235,26397.1,0,41706
6/10/2020 0:00,345906,2.9,0,12471.5,172328.3,172575.2,75706,60757.9,28870.1,0,41271.2
6/11/2020 0:00,350345.9,2.9,0,12273.9,169202.2,177912.3,77687.6,64126.4,28744.1,0,37329.9
6/12/2020 0:00,349371.1,201.9,0,10855.9,171749.6,175859.3,75800.7,62582.8,28707.3,0,42283.9
6/13/2020 0:00,354145,0,0,11016.5,172437.4,165986.5,76721.2,59140.6,21510.3,0,43064
6/14/2020 0:00,356548.8,0,0,12910.2,177873.9,165954.6,76844.8,59379,21135,0,48319.4
6/15/2020 0:00,351947.8,0,0,12662.6,183069.3,167128.9,74518.7,59844.3,23919.3,0,50577.3
6/16/2020 0:00,350443.3,0.5,0,11674.6,184928.2,171674,76023.7,60906.6,23153,0,47313.8
6/17/2020 0:00,353199.9,0.2,0,14038.5,183173.9,172944.2,74568.8,61772.5,24857.7,0,42782.6
6/18/2020 0:00,339756.2,0.5,0,14243.2,172466.3,172870.3,74027.1,61606.3,25869.4,0,32223.3
6/19/2020 0:00,350097.9,1.1,0,14439.4,168048.6,169528.7,73970.4,59852.5,25721.7,0,29649.3
6/20/2020 0:00,354300.8,1.3,0,13772,172701.2,168394.8,74493.5,57491.2,26687.2,0,36556.9
6/21/2020 0:00,352794.7,1.6,0,13439,180535.1,168603.9,74333.6,58015.2,26502,0,43903.9
6/22/2020 0:00,350044.1,4.7,0,13562.5,172978.2,171906.4,76012.3,61295.7,26987.1,0,39115.8
6/23/2020 0:00,345012,4.7,0,12166.9,165172.1,180668.1,77225,68424.4,28443.2,0,31255.9
6/24/2020 0:00,346529.4,2.1,0,14152.7,164600.4,174009.2,75501.1,66985.9,25848.2,0,28263.1
6/25/2020 0:00,343481.9,2.7,0,10835.8,164429.6,173383.7,76626.4,67258.3,23410.6,0,29820.5
6/26/2020 0:00,346448,5.3,0,11915.4,171326,172271.6,76185.6,62841.4,23920,0,36494
6/27/2020 0:00,350792.8,1.8,942.8,11324.2,175948.1,171494.4,76717,58880.1,25218.8,0,40076.2
6/28/2020 0:00,350285.5,1.7,923.2,12271.9,175100.8,170358.7,76216.1,57893.3,25153.7,0,40024.3
6/29/2020 0:00,350223.6,2.7,872.5,13043.4,173976.4,169939.4,75881.1,58298.9,25575.9,0,38579.8
6/30/2020 0:00,351427.7,2.5,1225.3,13134.8,172645.3,174102.1,74739,58967.5,30293.9,0,35966.7
7/1/2020 0:00,350257.6,1.4,1532.9,11384.5,167173.5,169428.7,76841.6,51641.3,30651.5,0,36279.1
7/2/2020 0:00,349685,0.8,1484.9,10485.2,172209.6,173892.7,74879.9,54267.1,34095.6,0,40415.6
7/3/2020 0:00,349353.3,1,1518.2,9961.6,178004.3,175674.8,76074.3,56030.1,32997.8,0,43805.5
7/4/2020 0:00,351279.6,1,1519.2,10945.1,170827.6,172616.8,73054.7,55527.3,33487.8,0,36600.4
7/5/2020 0:00,348569.2,0.4,1519.3,10769.4,170988.6,175005.2,73883.3,57749.5,32684.9,0,36940.5
7/6/2020 0:00,342745.4,1.8,1516.6,10649.4,167316.1,170451.3,72720.3,56913.3,32040.6,0,31586.1
7/7/2020 0:00,343036.1,6433.7,1613.7,11161.3,158923.1,179007.1,76283.8,63385.4,31953.5,0,24224.3
7/8/2020 0:00,356299.2,6687.3,1706.3,13099.7,157317.1,178657.4,76342.3,63980.5,30908.6,0,22388.8
7/9/2020 0:00,353321.1,1599.7,2885.9,12233.5,164598.2,181420.1,77304.6,65046.3,31780.8,0,30753.7
7/10/2020 0:00,353764.2,2.5,3777,12352.7,169932.6,184795.7,76896.8,66844.6,31632.6,0,37329.2
7/11/2020 0:00,351168.4,1.5,3613.5,12046.8,170618.4,179852.8,76184.8,65427.1,28137.3,0,40478.6
7/12/2020 0:00,351375.5,2,3529.3,12723.2,164599.3,185509.5,76507.3,66396.3,32545.5,0,33838.1
7/13/2020 0:00,350408.6,1.2,4115.5,12490.3,163177.3,183326.4,77809.1,65709.4,30289.3,0,28307.2
7/14/2020 0:00,344095.6,2.1,3968,11829.2,160556.1,177527.4,78644.2,66815.6,23230.2,0,28756.3
7/15/2020 0:00,344099.4,181.1,4201.9,11864.8,162850.2,175528,75947.2,72422.9,18313.2,0,30180.1
7/16/2020 0:00,347103,2.8,4129.4,12429.8,160620.3,174744.1,74344.2,66840.3,24370,0,29586.3
7/17/2020 0:00,349810.6,0.6,3980.8,11466.2,167283.4,178542.6,75272.2,68401.5,25459.5,0,37464.2
7/18/2020 0:00,350352.9,1.5,3378.6,11117.7,167057.9,173103.5,76159.2,62676.5,24754.6,0,36755.9
7/19/2020 0:00,345026.8,0.3,3102.7,12036.2,165350.9,180147.9,75766.8,70534.6,24467.8,0,34147.3
7/20/2020 0:00,339139.5,6.6,3246.1,11580.3,159757.3,181079.7,73428.4,71945.2,26337.4,0,25135.2
7/21/2020 0:00,339069.1,7,1622,12424,155370.2,177301.4,71439.5,70165.8,26227.2,0,20690.1
7/22/2020 0:00,337136.8,4.8,1598.4,12748.2,159948,169237.5,74619.3,67422.6,17487.6,0,26796.5
7/23/2020 0:00,336123.6,4.6,1591.6,14237.1,164558,167314,73966.2,66220.9,17545.3,0,32844.4
7/24/2020 0:00,337224.6,0.7,4591.4,1517.5,163914.3,166819.3,73040.7,64415.7,20131.4,0,32584.8
7/25/2020 0:00,345578.6,0.5,4554.7,6507,164963.4,167758.3,72594.8,65214,20253.3,0,31191.2
7/26/2020 0:00,346164.7,0.9,4766.7,11026,164712.5,165945.3,73010.5,63737.1,19865.2,0,31989.8
7/27/2020 0:00,332981.6,7,4778.6,9672.8,164302.2,169900.6,73995.4,65494.1,20821.7,0,32440.7
7/28/2020 0:00,341204.7,6.4,2629.3,10331.5,155959.5,174299.8,71530.4,66789.8,26520.1,0,24635.1
7/29/2020 0:00,338456.7,5.5,1474.3,9065.8,163355,173876.4,74258.2,67707,22193.4,0,30678.8
7/30/2020 0:00,341632.8,8.7,1584.7,9005.1,161877.1,176347,75859.8,68456,22560.9,0,28259.7
7/31/2020 0:00,346908.3,3.5,1598.8,12383.5,169949.8,172192,73531.2,68361.6,20429.4,0,36432.6
8/1/2020 0:00,345010,1.1,2175.7,11229.8,173857.9,170720.7,74142.3,67659.5,18914.6,0,42980.3
8/2/2020 0:00,337282.9,2.7,1578,12312.7,169066.9,169883.1,74666,66411.3,18816.7,0,40265.7
8/3/2020 0:00,349006.1,1.7,1689.9,12976.2,166038.2,168610.9,73659.2,66000.1,19054.2,0,37719.2
8/4/2020 0:00,341322.1,1.8,1585.5,11344.1,168287,173367.2,73530.4,69477.9,20713.6,0,37319.9
8/5/2020 0:00,330873.4,6.3,1532.1,9853.1,158484.3,175480.2,74221.1,68809,22870.5,0,29209.6
8/6/2020 0:00,333201.9,5.5,1535.8,13084.6,156110.8,171243.5,69811.4,67560,24102.1,0,29479.6
8/7/2020 0:00,343240,1.9,1512.6,14808.8,167652.9,164112.6,73060.6,63245,17953.8,0,40158.1
8/8/2020 0:00,345458.8,2.7,1537.8,14001.8,167772,171041.9,74496.7,67636.6,19047,0,39883
8/9/2020 0:00,345383.7,1.8,1513.1,14205.8,167693.1,170899,74002.7,67241.5,19813.1,0,39537.1
8/10/2020 0:00,342451.7,263.5,22.5,15302.1,167339.3,171902.3,75731.1,64581.6,21672.9,0,38262.7
8/11/2020 0:00,339492.7,3.4,0,11386.4,164250.2,175647.5,75250.6,66163.4,23675.3,0,35761.5
8/12/2020 0:00,339854.7,3,0,9973.9,160849.2,174605.8,73510.4,67600,23024.5,0,31832.7
8/13/2020 0:00,341741.5,1.2,0,11778.5,162302.2,175630.2,73882.6,69720,22090.3,0,34392.1
8/14/2020 0:00,346322.1,1.2,713.6,14457.3,163187.1,177153.5,74574.2,69862.8,21731.7,0,35975.2
8/15/2020 0:00,348489.9,1.4,352.9,13632,161760.8,175221.9,74453.9,68037.9,22514.6,0,35515.2
8/16/2020 0:00,341699.3,4.4,0,14073.8,162411,176809.6,75434.8,68771,22325.4,0,35287
8/17/2020 0:00,335294.9,5.3,0,14022.9,152675.3,174009,76976.4,67217.9,19700,0,28537
8/18/2020 0:00,327209.8,4.1,0,12437.3,148244.8,174505.5,77042.3,68188.6,18770.6,0,21010.9
8/19/2020 0:00,331976.6,5.2,0,11647.5,139512.2,180234.7,77502.7,70066.9,21426.2,0,13360.6
8/20/2020 0:00,334453,347.9,0,12281.7,152614.2,173834.9,76189.1,66242.5,20201.5,0,24665.8
8/21/2020 0:00,329420.7,3.8,0,9460.8,154971.4,173137.1,73938.2,67698.5,20055.4,0,31584.8
8/22/2020 0:00,337762.8,2.5,0,9700.9,153294.1,178431.8,76367.8,69665.5,20806.6,0,33165.5
8/23/2020 0:00,337554.9,3.9,0,9376.1,156966.6,179388.6,78955.8,69159.2,19830.6,0,36021.7
8/24/2020 0:00,336460.6,4.7,0,10059.3,154178.9,178844,75673.4,69348.7,22208.7,0,31994
8/25/2020 0:00,339796.2,4,0,11252.9,154943.3,177177,73068.9,62655.3,31573.4,0,29983.3
8/26/2020 0:00,332904.2,3.2,0,10391.7,154324.7,180528.5,74673.3,64468.6,30131.3,0,28806.9
8/27/2020 0:00,336405.5,6.9,0,9640.7,150536.1,178612.9,75093.5,63697.1,27850.1,0,25157.5
8/28/2020 0:00,338242.3,3.4,0,9824,154670,171293,74222.8,63862,21782.2,0,32228.6
8/29/2020 0:00,339930.5,2.9,0,8745.6,159834.3,175778.2,74257.8,71499.5,20076,0,33567.4
8/30/2020 0:00,339221.1,4.3,0,9876.4,160785.2,172932.1,73416.7,70086.1,19629.7,0,33903.1
8/31/2020 0:00,330554.2,51.5,0,8940,160048.7,169194.8,72451,69687.2,18539,0,32961.9
9/1/2020 0:00,329224.8,22.3,110.1,7605.4,155934.2,167717.5,69993,69836.9,20001.4,0,30941.4
9/2/2020 0:00,319625.1,4.2,950,2216,153751.9,164260.2,67943.7,69834.1,18243.8,0,24741.2
9/3/2020 0:00,321711.2,3.3,882.3,1116.2,150031,157619.6,63643.2,68656.8,16905.5,0,20600.7
9/4/2020 0:00,322042.3,5.7,1345.5,0,166500.5,155688.4,61593.3,69999,15280.1,0,34012.9
9/5/2020 0:00,323398.5,3.8,1365.7,0,163086.8,154987.9,64811.4,67402.8,14402.2,0,30800.8
9/6/2020 0:00,328067.6,3.3,1447.9,0,166975.9,154549.8,61364.8,70179.7,14672.1,0,33979.9
9/7/2020 0:00,326144.3,46.7,1239.6,0,169426.7,152836,61715.2,68510.6,14394,0,32759.8
9/8/2020 0:00,324117.8,1.9,804.6,0,167509.3,152295.6,64391.1,65822.5,13941.9,0,31683.8
9/9/2020 0:00,330902.5,6,2824.1,0,166156.1,158422.9,70674.7,66370,13984.4,0,31727.7
9/10/2020 0:00,329904.6,3.7,3759.6,0,158977.7,167632.2,71358.7,64726.3,23090.9,0,25898.6
9/11/2020 0:00,330260.9,16.8,3746.2,0,160424.2,171523.9,71773.3,67806.3,23240.7,0,27232.2
9/12/2020 0:00,334985.4,21.1,4048.8,2931.4,164612.8,171170.5,70875.8,67560.7,22379.1,0,29100.2
9/13/2020 0:00,330354.2,9.3,4020.5,3795.8,158449.3,172179.5,71371.5,68630.6,21605.6,0,24279.7
9/14/2020 0:00,326418.3,4.2,4469.8,3281.5,153313.4,166254.1,66805.5,67594.8,21077.5,0,15731.8
9/15/2020 0:00,323470.7,5.1,6684.9,1440.5,161503.5,148309.5,66466.7,58004.3,15523.8,0,19704.3
9/16/2020 0:00,326076.3,1.1,6681.3,1460.7,164102.8,153816.1,65604.3,66983.3,13586.2,0,25135.4
9/17/2020 0:00,332160.1,11.1,6686.5,2209.5,166054.8,149943,69930.5,56490.2,15510.9,0,28468.3
9/18/2020 0:00,329431.1,8.9,6882.3,3331.4,166547.8,160312.7,71694.8,65476.1,15321.5,0,30075.3
9/19/2020 0:00,330690.5,22.6,7017,1814.6,162311.5,162070,70949.8,67691.5,15640.3,0,30062.6
9/20/2020 0:00,331033.5,21.6,6959.1,1703.3,163518.8,162077,71289.9,68454.2,14365.6,0,30825.4
9/21/2020 0:00,328649.1,2.9,6949,2361.1,163423,160642.7,69663.6,67985.5,14278.4,0,29910.5
9/22/2020 0:00,325652.8,4.5,6810.4,2251.7,164528.2,156177.9,64532.8,69056.2,14219,0,29678.8
9/23/2020 0:00,332788.5,233.5,6973.7,2046.1,161852.1,159052.5,65710,68813.1,16941.5,0,28250.8
9/24/2020 0:00,337248.9,16.7,7025.7,1844.7,163047,160968.2,69741.2,68845.4,14599.1,0,28868.5
9/25/2020 0:00,339702.1,5.6,6856.5,1429.1,170208,168066.6,74236.3,68766.4,17032.3,0,35254.9
9/26/2020 0:00,330950.1,22.8,7401.5,119.9,166737.9,164680.3,70172,68405.7,17059.8,0,33753.1
9/27/2020 0:00,338543.5,17.8,6645.1,0,165381.9,156868.7,71194.8,58844.8,17677.8,0,33628.7
9/28/2020 0:00,336046.4,2.1,6236.2,0,161601,162098.3,73429.4,63613.3,15940.1,0,31835.4
9/29/2020 0:00,338253,18.3,2216.9,5458.2,168217.6,172168.3,74665.6,68521.7,21384.5,0,33862.8
9/30/2020 0:00,338492,20.4,4289.8,6687.9,163682.1,172245.7,71534.5,68925.8,23183.9,0,26752.7
10/1/2020 0:00,350277.9,8.4,1743.4,13339.8,169149.8,176791.2,76563.2,69999.2,21528.7,0,31792.5
10/2/2020 0:00,350116.9,10,1238.7,11073.8,169403.5,178735.4,77963.8,70102.7,23190.7,0,32969
10/3/2020 0:00,358538.4,12.2,1471.2,15180.5,167622,182831.5,76641.2,70099.7,27808.6,0,31848.3
10/4/2020 0:00,359000.5,9.9,2782,16062.5,168817,184781.6,77129.3,70348.5,28748.8,0,30340.3
10/5/2020 0:00,355762.6,3.3,2335,16406.3,168372.4,179880.4,73987.6,69542.8,27776.8,0,30201.3
10/6/2020 0:00,358400.6,3.9,6569.5,13440.4,173135,182253.6,73444.3,72240.5,27921.7,0,30346.7
10/7/2020 0:00,355248.7,5.2,2403.3,13001.1,176544,183949,75283.5,71552.9,28025.4,860.2,29886.7
10/8/2020 0:00,356760.5,8,1848,14425.7,176292.2,182929.1,76635.5,71932.6,26370.9,934.8,27874.1
10/9/2020 0:00,363256.9,2.8,3125.1,14115.1,176625.2,175501.9,78773.1,68159.8,21381.1,0,28165.5
10/10/2020 0:00,359069.8,26.8,1463.2,12322.5,171748.3,176161.8,79236.6,73946.2,15471.5,0,28591.2
10/11/2020 0:00,357781.2,35.1,883.8,10217.1,180535.6,173363.1,77212.6,71791.1,16277.8,0,31533.8
10/12/2020 0:00,355864.6,3.5,854.1,10516.2,182776.2,171008.1,77696.5,69071.3,16045.7,0,28542
10/13/2020 0:00,354291.2,6.9,3,12230.1,179587.9,174402.6,79399.7,69254.3,17495.6,1018.9,22500.2
10/14/2020 0:00,352457.7,3.1,1180.3,10149.9,181626.4,164443.5,70760.5,71039.1,15430.9,946.5,21005.8
10/15/2020 0:00,356261.6,34.4,1719,8704.6,178293.3,165137.5,67677.3,70235.3,20020.1,935.9,19240.7
10/16/2020 0:00,356103.4,4.7,1178,10106,187031.3,159831.9,65015.7,69166.5,17858.3,0,23807.5
10/17/2020 0:00,353684.7,5.1,1055.5,10629.5,186281.7,157284.2,67479.9,64467.1,18125,0,18415.9
10/18/2020 0:00,353801.4,5.9,1366.8,11834.1,183686.1,157009.5,66059.4,64717.8,19319.9,0,14982
10/19/2020 0:00,353355.7,4.9,1505.9,11331.3,180449.7,161466.5,68189.1,68468.5,17772.6,0,13154.6
10/20/2020 0:00,356428.9,4458.3,1153.6,7555.7,172635.9,166161.5,74821.7,61618.3,22460,0,6606.4
10/21/2020 0:00,364866.4,9369.6,1131.1,13041.8,175429.5,179723.3,78220.9,69543.5,24698.1,0,1727.6
10/22/2020 0:00,377984.8,23352.6,1409.1,11902.1,180080.8,183687.4,78488.9,70853.6,25285.7,0,1219
10/23/2020 0:00,381521.2,24840.3,861.1,13491.3,180677.2,193225.7,85147.4,72591.4,25954.6,0,1780.1
10/24/2020 0:00,385050.2,25184.8,148.2,13823,182835.9,194856.2,87315.6,74148.7,23708.4,0,1680.6
10/25/2020 0:00,379851,21458.3,0,12849.2,173605.3,193546.7,87673.6,74774.9,21169.2,0,1527.8
10/26/2020 0:00,363579.8,6992.2,0,11928.9,162861.2,191425.8,89785.1,70993.1,21368.2,0,1388.9
10/27/2020 0:00,356390.7,106.7,925.4,11801.4,160631.3,194698.7,88695.7,73773.3,21930.7,0,1404
10/28/2020 0:00,365197.2,5895.4,1731.1,10036.8,163790.8,198099.8,88074.7,74919.8,25912.8,0,1115.2
10/29/2020 0:00,374313.3,10859.8,615.7,10478.2,163482,200738.5,88630.6,76888.7,24509.2,1655,1064.1
10/30/2020 0:00,370689.1,5415.9,2097.2,8925.4,164551.6,196851.2,86112.8,76726.5,23560.5,0,4505.6
10/31/2020 0:00,369380.5,5051.3,1354.2,9290.5,167521,194957.2,84518.6,75875.1,23270,0,6218.7
11/1/2020 0:00,361980.1,6718.7,1675.3,10872.4,154009.3,206620.6,95858.2,77186.5,23436.6,0,1582.9
11/2/2020 0:00,360201.8,6820.7,2785.6,10919.7,151405.9,202429,92925.3,77573.2,22437.8,0,40.7
11/3/2020 0:00,367128.8,5179.7,2296.8,13927.4,159350.6,194948.8,91743.3,74648.3,18759.4,0,6041.7
11/4/2020 0:00,363409.8,3709.9,2426.2,11871.5,164452.5,194448.9,86738.7,75144.2,22867.4,0,8144
11/5/2020 0:00,360136.3,2815,2435.9,8554.5,168167.7,190000,81431.1,75611.6,23418.3,0,6594
11/6/2020 0:00,360184.6,526.2,1810.2,8904.3,176975.5,180431.5,75487.2,75949.2,20257.5,0,8207.8
11/7/2020 0:00,359772.6,0,2405.7,8113.3,183806.1,166351.7,67254,77487.4,14693.8,0,8849.7
11/8/2020 0:00,356388.6,0,1993.1,7848.5,186655.2,162039,66455,75850.5,12846.5,0,8833.1
11/9/2020 0:00,356182.7,0.6,1969.9,7811.9,176173.5,164662.8,69540.1,76478.5,11318.9,0,5936
11/10/2020 0:00,365496.7,11815.1,888.5,8892,175662.5,187213.6,85459.8,75738.3,18110.9,0,109.6
11/11/2020 0:00,391821.8,32253.9,866.7,10595.8,185243.2,198975.3,87232.8,77786.4,24734.7,0,0.7
11/12/2020 0:00,386818.1,26763.7,873.6,11724.4,175415,201387.7,88240.4,76859.7,26692.3,0,221.9
11/13/2020 0:00,392325.9,30967.3,1289.1,12406,171275.8,206551.9,92897.8,75771.7,27871.5,0,17
11/14/2020 0:00,388924.9,24546.3,1294.2,13058,174850.7,211346.6,93837.7,77927,29565,0,0
11/15/2020 0:00,390590.2,26142.2,2377.5,14175.3,175243.2,209411.7,93180.6,78032.8,28205.5,0,0
11/16/2020 0:00,389473.6,28600.7,1593.9,14450.6,180568.9,208319.4,94587.1,76609.1,26418.5,0,0
11/17/2020 0:00,391269.8,31906.8,996,14803,174292.8,205050.3,93672.2,74544.4,26662.1,0,17.3
11/18/2020 0:00,381191.3,23265,2491.3,15054.3,181577,203384.9,87489,77580.1,27747.9,0,0
11/19/2020 0:00,380494.8,24345.1,2975.6,15540.4,189053.4,191162.8,86113.7,79418.6,16884,0,0
11/20/2020 0:00,391142,33294.6,2214.9,16159.8,176639.9,194195.5,86197.9,78141.9,21829.3,0,0.1
11/21/2020 0:00,384293.3,23827.9,2589,13920.9,174612.9,193997,88198.9,78182.2,19552.5,0,0.1
11/22/2020 0:00,383336.7,21304.7,2567.1,13552.8,177136.5,194848.2,88777.9,78869.9,19525.4,0,0
11/23/2020 0:00,370188,11345.8,2085.1,13410.9,175035.4,192390.2,87709.9,77775.7,18879.3,0,2
11/24/2020 0:00,371614.8,11725.9,2997,14418.9,171049.7,191164.2,87123,71580.6,21801.4,0,0
11/25/2020 0:00,379255.3,16680.4,2974,14436.4,170556.1,195384.2,87436.9,72257.1,25036.4,0,3
11/26/2020 0:00,377117.1,14158.1,2745.8,13950.3,168427.3,196498.1,86215,75954,23488.3,0,1319.6
11/27/2020 0:00,370805.7,11884.3,3027.6,11873,170237.9,195505.5,85887.4,76576.8,22140.6,0,3436.9
11/28/2020 0:00,372504.1,13137.5,2835.6,11765.2,174953.7,197330.1,86273.6,77661.8,22616.3,0,196
11/29/2020 0:00,376376,15417,2771.7,11461,170050.4,195335.5,84172.2,78025.6,22386.4,0,0
11/30/2020 0:00,373934.6,15267.3,2712.6,11078.4,171084.8,196118.2,84456.8,75746.5,24670.1,0,2668.7
12/1/2020 0:00,394429.2,44271.8,1244.8,8589.6,174954.1,213764.5,97505.2,79610.1,27206.7,0,1454
12/2/2020 0:00,392029.1,41063.3,684.2,8331.2,170797.7,215594.8,103622.9,76730.5,25184.3,0,344.8
12/3/2020 0:00,399095.9,48516.1,866.8,8462.1,166782.3,221349.1,108795.7,76510.4,25494.6,0,312
12/4/2020 0:00,385611.2,35202.8,895.7,7925.8,168131.2,212022,103057.7,75723.1,23470.9,0,277.6
12/5/2020 0:00,386338.2,33537.5,1471.2,8224,168696.1,209974.6,101584.7,76427.6,22580.3,0,278
12/6/2020 0:00,384417.4,33904.1,1490.8,8256.4,165343.3,212544.7,104782.2,76113.7,22127.7,0,175.8
12/7/2020 0:00,368982.6,22480.1,1533,7941.8,161921.6,206614.5,103807.3,72000.1,21556.4,0,0
