Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-110.72,50.02,MEDICINE HAT,3034479,2/19/2017,2017,2,19,,10.7,,-2.8,,4,,14,,0,,,M,,M,0,,,,21,,37,
-110.72,50.02,MEDICINE HAT,3034479,2/20/2017,2017,2,20,,10.1,,-3.5,,3.3,,14.7,,0,,,M,,M,0,,,,20,,37,
-110.72,50.02,MEDICINE HAT,3034479,2/21/2017,2017,2,21,,3.5,,-2,,0.8,,17.2,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,2/22/2017,2017,2,22,,2.9,,-4.1,,-0.6,,18.6,,0,,,M,,M,4.5,,,,1,,37,
-110.72,50.02,MEDICINE HAT,3034479,2/23/2017,2017,2,23,,-3.4,,-12.5,,-8,,26,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,2/24/2017,2017,2,24,,-0.4,,-6.1,,-3.3,,21.3,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,2/25/2017,2017,2,25,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,2/26/2017,2017,2,26,,-4.2,,-14.8,,-9.5,,27.5,,0,,,M,,M,0,,,,33,,37,
-110.72,50.02,MEDICINE HAT,3034479,2/27/2017,2017,2,27,,-7.1,,-21,,-14.1,,32.1,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,2/28/2017,2017,2,28,,-4.5,,-11.4,,-8,,26,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,3/1/2017,2017,3,1,,2,,-13,,-5.5,,23.5,,0,,,M,,M,0,,,,34,,39,
-110.72,50.02,MEDICINE HAT,3034479,3/2/2017,2017,3,2,,2.6,,-11.5,,-4.5,,22.5,,0,,,M,,M,0,,,,18,,43,
-110.72,50.02,MEDICINE HAT,3034479,3/3/2017,2017,3,3,,8.5,,-3.1,,2.7,,15.3,,0,,,M,,M,0,,,,24,,59,
-110.72,50.02,MEDICINE HAT,3034479,3/4/2017,2017,3,4,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,3/5/2017,2017,3,5,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,3/6/2017,2017,3,6,,-6.5,,-15.6,,-11.1,,29.1,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,3/7/2017,2017,3,7,,-5.4,,-15.2,,-10.3,,28.3,,0,,,M,,M,0,,,,28,,39,
-110.72,50.02,MEDICINE HAT,3034479,3/8/2017,2017,3,8,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,3/9/2017,2017,3,9,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,3/10/2017,2017,3,10,,-10.5,,-16.3,,-13.4,,31.4,,0,,,M,,M,1.5,,,,4,,35,
-110.72,50.02,MEDICINE HAT,3034479,3/11/2017,2017,3,11,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,3/12/2017,2017,3,12,,-11.3,,-15.6,,-13.5,,31.5,,0,,,M,,M,2.3,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,3/13/2017,2017,3,13,,-4.9,,-17.4,,-11.2,,29.2,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,3/14/2017,2017,3,14,,6.9,,-10.6,,-1.9,,19.9,,0,,,M,,M,0,,,,20,,52,
-110.72,50.02,MEDICINE HAT,3034479,3/15/2017,2017,3,15,,13.4,,4.3,,8.9,,9.1,,0,,,M,,M,0,,,,21,,50,
-110.72,50.02,MEDICINE HAT,3034479,3/16/2017,2017,3,16,,7,,-0.4,,3.3,,14.7,,0,,,M,,M,0,,,,28,,41,
-110.72,50.02,MEDICINE HAT,3034479,3/17/2017,2017,3,17,,8.6,,-1,,3.8,,14.2,,0,,,M,,M,0,,,,16,,50,
-110.72,50.02,MEDICINE HAT,3034479,3/18/2017,2017,3,18,,21.1,,3.2,,12.2,,5.8,,0,,,M,,M,0,,,,20,,69,
-110.72,50.02,MEDICINE HAT,3034479,3/19/2017,2017,3,19,,9,,-2.8,,3.1,,14.9,,0,,,M,,M,0,,,,21,,61,
-110.72,50.02,MEDICINE HAT,3034479,3/20/2017,2017,3,20,,4.9,,-5.3,,-0.2,,18.2,,0,,,M,,M,0,,,,36,,32,
-110.72,50.02,MEDICINE HAT,3034479,3/21/2017,2017,3,21,,9.5,,-3.8,,2.9,,15.1,,0,,,M,,M,0,,,,15,,43,
-110.72,50.02,MEDICINE HAT,3034479,3/22/2017,2017,3,22,,17.6,,0,,8.8,,9.2,,0,,,M,,M,0,,,,23,,67,
-110.72,50.02,MEDICINE HAT,3034479,3/23/2017,2017,3,23,,15.7,,-0.3,,7.7,,10.3,,0,,,M,,M,0,,,,29,,48,
-110.72,50.02,MEDICINE HAT,3034479,3/24/2017,2017,3,24,,15,,-3.9,,5.6,,12.4,,0,,,M,,M,0,,,,19,,43,
-110.72,50.02,MEDICINE HAT,3034479,3/25/2017,2017,3,25,,15.5,,0.7,,8.1,,9.9,,0,,,M,,M,0,,,,23,,56,
-110.72,50.02,MEDICINE HAT,3034479,3/26/2017,2017,3,26,,13.4,,-2.9,,5.3,,12.7,,0,,,M,,M,0,,,,22,,35,
-110.72,50.02,MEDICINE HAT,3034479,3/27/2017,2017,3,27,,14.9,,0.6,,7.8,,10.2,,0,,,M,,M,0,,,,26,,35,
-110.72,50.02,MEDICINE HAT,3034479,3/28/2017,2017,3,28,,15.5,,0.3,,7.9,,10.1,,0,,,M,,M,0,,,,23,,57,
-110.72,50.02,MEDICINE HAT,3034479,3/29/2017,2017,3,29,,14.5,,0.3,,7.4,,10.6,,0,,,M,,M,0,,,,26,,41,
-110.72,50.02,MEDICINE HAT,3034479,3/30/2017,2017,3,30,,17.8,,0.3,,9.1,,8.9,,0,,,M,,M,0,,,,2,,44,
-110.72,50.02,MEDICINE HAT,3034479,3/31/2017,2017,3,31,,13.8,,-0.4,,6.7,,11.3,,0,,,M,,M,0,,,,19,,35,
-110.72,50.02,MEDICINE HAT,3034479,4/1/2017,2017,4,1,,20.2,,3.2,,11.7,,6.3,,0,,,M,,M,0,,,,24,,70,
-110.72,50.02,MEDICINE HAT,3034479,4/2/2017,2017,4,2,,13.6,,-0.5,,6.6,,11.4,,0,,,M,,M,9.3,,,,34,,39,
-110.72,50.02,MEDICINE HAT,3034479,4/3/2017,2017,4,3,,10.8,,-1.3,,4.8,,13.2,,0,,,M,,M,0,,,,34,,54,
-110.72,50.02,MEDICINE HAT,3034479,4/4/2017,2017,4,4,,13.1,,-4.7,,4.2,,13.8,,0,,,M,,M,0,,,,23,,43,
-110.72,50.02,MEDICINE HAT,3034479,4/5/2017,2017,4,5,,17.1,,-3,,7.1,,10.9,,0,,,M,,M,0,,,,18,,43,
-110.72,50.02,MEDICINE HAT,3034479,4/6/2017,2017,4,6,,23.1,,3.2,,13.2,,4.8,,0,,,M,,M,0,,,,20,,50,
-110.72,50.02,MEDICINE HAT,3034479,4/7/2017,2017,4,7,,21.6,,1.6,,11.6,,6.4,,0,,,M,,M,0,,,,23,,91,
-110.72,50.02,MEDICINE HAT,3034479,4/8/2017,2017,4,8,,16.8,,3,,9.9,,8.1,,0,,,M,,M,0,,,,24,,63,
-110.72,50.02,MEDICINE HAT,3034479,4/9/2017,2017,4,9,,8.6,,0.2,,4.4,,13.6,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,4/10/2017,2017,4,10,,13.8,,0.7,,7.3,,10.7,,0,,,M,,M,0,,,,18,,44,
-110.72,50.02,MEDICINE HAT,3034479,4/11/2017,2017,4,11,,12,,-0.9,,5.6,,12.4,,0,,,M,,M,0,,,,30,,39,
-110.72,50.02,MEDICINE HAT,3034479,4/12/2017,2017,4,12,,15.2,,-2.8,,6.2,,11.8,,0,,,M,,M,0,,,,8,,35,
-110.72,50.02,MEDICINE HAT,3034479,4/13/2017,2017,4,13,,18,,5.9,,12,,6,,0,,,M,,M,0,,,,8,,59,
-110.72,50.02,MEDICINE HAT,3034479,4/14/2017,2017,4,14,,12.6,,1.2,,6.9,,11.1,,0,,,M,,M,3.1,,,,26,,70,
-110.72,50.02,MEDICINE HAT,3034479,4/15/2017,2017,4,15,,12.5,,-2.5,,5,,13,,0,,,M,,M,0,,,,33,,50,
-110.72,50.02,MEDICINE HAT,3034479,4/16/2017,2017,4,16,,6.1,,-4,,1.1,,16.9,,0,,,M,,M,0,,,,29,,37,
-110.72,50.02,MEDICINE HAT,3034479,4/17/2017,2017,4,17,,10.5,,-4.7,,2.9,,15.1,,0,,,M,,M,0,,,,22,,37,
-110.72,50.02,MEDICINE HAT,3034479,4/18/2017,2017,4,18,,19.5,,1,,10.3,,7.7,,0,,,M,,M,0,,,,23,,41,
-110.72,50.02,MEDICINE HAT,3034479,4/19/2017,2017,4,19,,13.3,,1,,7.2,,10.8,,0,,,M,,M,0,,,,30,,50,
-110.72,50.02,MEDICINE HAT,3034479,4/20/2017,2017,4,20,,20.9,,-3.2,,8.9,,9.1,,0,,,M,,M,0,,,,17,,43,
-110.72,50.02,MEDICINE HAT,3034479,4/21/2017,2017,4,21,,11,,1,,6,,12,,0,,,M,,M,10.3,,,,35,,39,
-110.72,50.02,MEDICINE HAT,3034479,4/22/2017,2017,4,22,,12.6,,-2.6,,5,,13,,0,,,M,,M,0,,,,10,,43,
-110.72,50.02,MEDICINE HAT,3034479,4/23/2017,2017,4,23,,12.8,,4,,8.4,,9.6,,0,,,M,,M,2.1,,,,7,,41,
-110.72,50.02,MEDICINE HAT,3034479,4/24/2017,2017,4,24,,9.1,,2.6,,5.9,,12.1,,0,,,M,,M,5.6,,,,6,,50,
-110.72,50.02,MEDICINE HAT,3034479,4/25/2017,2017,4,25,,4.4,,0.6,,2.5,,15.5,,0,,,M,,M,4.1,,,,7,,39,
-110.72,50.02,MEDICINE HAT,3034479,4/26/2017,2017,4,26,,7.6,,2.2,,4.9,,13.1,,0,,,M,,M,3.3,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,4/27/2017,2017,4,27,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,4/28/2017,2017,4,28,,9.5,,0.3,,4.9,,13.1,,0,,,M,,M,0,,,,28,,39,
-110.72,50.02,MEDICINE HAT,3034479,4/29/2017,2017,4,29,,16.6,,-2.5,,7.1,,10.9,,0,,,M,,M,0,,,,25,,44,
-110.72,50.02,MEDICINE HAT,3034479,4/30/2017,2017,4,30,,17.6,,4.4,,11,,7,,0,,,M,,M,2.2,,,,29,,67,
-110.72,50.02,MEDICINE HAT,3034479,5/1/2017,2017,5,1,,15.7,,2.6,,9.2,,8.8,,0,,,M,,M,0,,,,33,,48,
-110.72,50.02,MEDICINE HAT,3034479,5/2/2017,2017,5,2,,13.3,,2.6,,8,,10,,0,,,M,,M,0,,,,33,,57,
-110.72,50.02,MEDICINE HAT,3034479,5/3/2017,2017,5,3,,21.6,,1.4,,11.5,,6.5,,0,,,M,,M,0,,,,21,,44,
-110.72,50.02,MEDICINE HAT,3034479,5/4/2017,2017,5,4,,26.9,,5.2,,16.1,,1.9,,0,,,M,,M,0,,,,22,,33,
-110.72,50.02,MEDICINE HAT,3034479,5/5/2017,2017,5,5,,32,,8.1,,20.1,,0,,2.1,,,M,,M,0,,,,19,,52,
-110.72,50.02,MEDICINE HAT,3034479,5/6/2017,2017,5,6,,27.1,,11.8,,19.5,,0,,1.5,,,M,,M,0,,,,23,,65,
-110.72,50.02,MEDICINE HAT,3034479,5/7/2017,2017,5,7,,16.9,,5.6,,11.3,,6.7,,0,,,M,,M,4.7,,,,33,,44,
-110.72,50.02,MEDICINE HAT,3034479,5/8/2017,2017,5,8,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,5/9/2017,2017,5,9,,21.1,,6.2,,13.7,,4.3,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,5/10/2017,2017,5,10,,23.2,,2.5,,12.9,,5.1,,0,,,M,,M,0,,,,14,,32,
-110.72,50.02,MEDICINE HAT,3034479,5/11/2017,2017,5,11,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,5/12/2017,2017,5,12,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,5/13/2017,2017,5,13,,18.4,,6.6,,12.5,,5.5,,0,,,M,,M,0,,,,24,,57,
-110.72,50.02,MEDICINE HAT,3034479,5/14/2017,2017,5,14,,16.4,,4.1,,10.3,,7.7,,0,,,M,,M,11.3,,,,21,,59,
-110.72,50.02,MEDICINE HAT,3034479,5/15/2017,2017,5,15,,17.9,,1.8,,9.9,,8.1,,0,,,M,,M,0,,,,23,,44,
-110.72,50.02,MEDICINE HAT,3034479,5/16/2017,2017,5,16,,16.4,,2,,9.2,,8.8,,0,,,M,,M,0,,,,3,,44,
-110.72,50.02,MEDICINE HAT,3034479,5/17/2017,2017,5,17,,12.3,,5.2,,8.8,,9.2,,0,,,M,,M,1.4,,,,4,,52,
-110.72,50.02,MEDICINE HAT,3034479,5/18/2017,2017,5,18,,18.4,,1,,9.7,,8.3,,0,,,M,,M,0,,,,14,,37,
-110.72,50.02,MEDICINE HAT,3034479,5/19/2017,2017,5,19,,21.9,,4.7,,13.3,,4.7,,0,,,M,,M,0,,,,18,,41,
-110.72,50.02,MEDICINE HAT,3034479,5/20/2017,2017,5,20,,21.6,,4.5,,13.1,,4.9,,0,,,M,,M,0,,,,33,,44,
-110.72,50.02,MEDICINE HAT,3034479,5/21/2017,2017,5,21,,24.4,,5.6,,15,,3,,0,,,M,,M,0,,,,26,,56,
-110.72,50.02,MEDICINE HAT,3034479,5/22/2017,2017,5,22,,22.3,,10.6,,16.5,,1.5,,0,,,M,,M,0,,,,4,,33,
-110.72,50.02,MEDICINE HAT,3034479,5/23/2017,2017,5,23,,29.5,,10.4,,20,,0,,2,,,M,,M,0,,,,18,,56,
-110.72,50.02,MEDICINE HAT,3034479,5/24/2017,2017,5,24,,20.9,,6.5,,13.7,,4.3,,0,,,M,,M,0,,,,25,,80,
-110.72,50.02,MEDICINE HAT,3034479,5/25/2017,2017,5,25,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,5/26/2017,2017,5,26,,20.6,,8,,14.3,,3.7,,0,,,M,,M,1.7,,,,36,,65,
-110.72,50.02,MEDICINE HAT,3034479,5/27/2017,2017,5,27,,27.6,,10.8,,19.2,,0,,1.2,,,M,,M,0,,,,32,,57,
-110.72,50.02,MEDICINE HAT,3034479,5/28/2017,2017,5,28,,22.7,,7.1,,14.9,,3.1,,0,,,M,,M,0,,,,33,,50,
-110.72,50.02,MEDICINE HAT,3034479,5/29/2017,2017,5,29,,22.5,,2,,12.3,,5.7,,0,,,M,,M,0,,,,,,<31,
-110.72,50.02,MEDICINE HAT,3034479,5/30/2017,2017,5,30,,27.2,,6.3,,16.8,,1.2,,0,,,M,,M,0,,,,16,,48,
-110.72,50.02,MEDICINE HAT,3034479,5/31/2017,2017,5,31,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,6/1/2017,2017,6,1,,28.2,,15.5,,21.9,,0,,3.9,,,M,,M,4.7,,,,21,,80,
-110.72,50.02,MEDICINE HAT,3034479,6/2/2017,2017,6,2,,25.6,,11.1,,18.4,,0,,0.4,,,M,,M,0,,,,27,,70,
-110.72,50.02,MEDICINE HAT,3034479,6/3/2017,2017,6,3,,28.8,,5.4,,17.1,,0.9,,0,,,M,,M,0,,,,19,,37,
-110.72,50.02,MEDICINE HAT,3034479,6/4/2017,2017,6,4,,30.8,,9.5,,20.2,,0,,2.2,,,M,,M,0,,,,22,,82,
-110.72,50.02,MEDICINE HAT,3034479,6/5/2017,2017,6,5,,19.2,,10,,14.6,,3.4,,0,,,M,,M,13.5,,,,29,,59,
-110.72,50.02,MEDICINE HAT,3034479,6/6/2017,2017,6,6,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,6/7/2017,2017,6,7,,28.4,,10.6,,19.5,,0,,1.5,,,M,,M,0,,,,14,,52,
-110.72,50.02,MEDICINE HAT,3034479,6/8/2017,2017,6,8,,33,,14.2,,23.6,,0,,5.6,,,M,,M,5.7,,,,23,,74,
-110.72,50.02,MEDICINE HAT,3034479,6/9/2017,2017,6,9,,22.7,,11.3,,17,,1,,0,,,M,,M,1.8,,,,23,,63,
-110.72,50.02,MEDICINE HAT,3034479,6/10/2017,2017,6,10,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,6/11/2017,2017,6,11,,22.7,,7.5,,15.1,,2.9,,0,,,M,,M,1,,,,27,,43,
-110.72,50.02,MEDICINE HAT,3034479,6/12/2017,2017,6,12,,28.2,,8.3,,18.3,,0,,0.3,,,M,,M,0,,,,15,,39,
-110.72,50.02,MEDICINE HAT,3034479,6/13/2017,2017,6,13,,17.5,,13.5,,15.5,,2.5,,0,,,M,,M,20.4,,,,4,,35,
-110.72,50.02,MEDICINE HAT,3034479,6/14/2017,2017,6,14,,16.6,,12.3,,14.5,,3.5,,0,,,M,,M,4.6,,,,26,,37,
-110.72,50.02,MEDICINE HAT,3034479,6/15/2017,2017,6,15,,22.4,,10.7,,16.6,,1.4,,0,,,M,,M,0,,,,27,,41,
-110.72,50.02,MEDICINE HAT,3034479,6/16/2017,2017,6,16,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,6/17/2017,2017,6,17,,22.5,,11.6,,17.1,,0.9,,0,,,M,,M,0.8,,,,33,,48,
-110.72,50.02,MEDICINE HAT,3034479,6/18/2017,2017,6,18,,23.4,,7.4,,15.4,,2.6,,0,,,M,,M,0,,,,27,,35,
-110.72,50.02,MEDICINE HAT,3034479,6/19/2017,2017,6,19,,23.1,,9.2,,16.2,,1.8,,0,,,M,,M,0,,,,35,,32,
-110.72,50.02,MEDICINE HAT,3034479,6/20/2017,2017,6,20,,29.5,,15,,22.3,,0,,4.3,,,M,,M,0,,,,26,,78,
-110.72,50.02,MEDICINE HAT,3034479,6/21/2017,2017,6,21,,21.8,,7.9,,14.9,,3.1,,0,,,M,,M,1,,,,34,,65,
-110.72,50.02,MEDICINE HAT,3034479,6/22/2017,2017,6,22,,16,,5.6,,10.8,,7.2,,0,,,M,,M,4.7,,,,31,,74,
-110.72,50.02,MEDICINE HAT,3034479,6/23/2017,2017,6,23,,,,,,,,,,,,,,,,,,,,,,,
-110.72,50.02,MEDICINE HAT,3034479,6/24/2017,2017,6,24,,21.5,,6.1,,13.8,,4.2,,0,,,M,,M,2.8,,,,32,,52,
-110.72,50.02,MEDICINE HAT,3034479,6/25/2017,2017,6,25,,26.1,,7.6,,16.9,,1.1,,0,,,M,,M,0,,,,10,,35,
-110.72,50.02,MEDICINE HAT,3034479,6/26/2017,2017,6,26,,32.7,,14.2,,23.5,,0,,5.5,,,M,,M,0,,,,18,,56,
-110.72,50.02,MEDICINE HAT,3034479,6/27/2017,2017,6,27,,25.8,,14.9,,20.4,,0,,2.4,,,M,,M,0,,,,31,,44,
